layer,d_new,percentile,ce_raw,ce_base,ce_full,dce_base,dce_full,base_mean_cos,base_mean_l2,base_orig_mean,base_orig_std,base_rec_mean,base_rec_std,full_mean_cos,full_mean_l2,full_orig_mean,full_orig_std,full_rec_mean,full_rec_std,n_tokens_base,n_tokens_full
14,64,0.75,2.2988252569750367,10.886930983847284,2.34462187958884,8.588105726872246,0.04579662261380335,0.28082564946803695,18.17211724132425,-0.010183096428712209,1.7686197916666666,-0.6815281669298808,28.324989350636802,0.6267572475385063,0.7318852598321757,-0.010183096428712209,1.7686197916666666,-0.010789036669302731,1.540285442272822,1422,1422
15,64,0.75,2.2988252569750367,13.041483113069017,2.3822503671071953,10.742657856093981,0.08342511013215859,0.27053028085228426,16.37592064579831,0.016355037689208984,2.13359375,0.3508877937992414,30.731544335683186,0.5945545731717524,0.7824810144770498,0.016355037689208984,2.13359375,0.01563008231035686,1.9860204060872395,1422,1422
16,64,0.75,2.2988252569750367,11.893538913362702,2.453928046989721,9.594713656387665,0.1551027900146842,0.3297748394656282,20.32825183466014,0.01305548350016276,2.212890625,0.02110763870878145,44.921725018819174,0.5554166963499474,1.019816023052661,0.01305548350016276,2.212890625,0.015593241469953984,2.5205098152160645,1422,1422
17,64,0.75,2.2988252569750367,10.997430249632894,2.538638032305433,8.698604992657856,0.23981277533039647,0.31795463515065725,20.97918956558077,-0.006059503555297852,2.31875,-0.3332945078611374,49.09526462554932,0.5363333208483818,1.1810822842325674,-0.006059503555297852,2.31875,0.0011108589510210247,3.0530282338460286,1422,1422
18,64,0.75,2.2988252569750367,22.523494860499266,2.868667400881057,20.22466960352423,0.5698421439060204,0.42112888163152123,24.493658996667875,-0.03404159545898437,2.3411458333333335,-0.5214021916190783,57.79542954762777,0.4599517930912066,1.7559489063740448,-0.03404159545898437,2.3411458333333335,-0.03968958115632025,4.522123905022939,1422,1422
19,64,0.75,2.2988252569750367,24.31130690161527,2.5694750367107195,22.012481644640236,0.2706497797356828,0.47406174060161604,26.932611092568784,0.01165616512298584,2.398177083333333,0.44128795762856804,64.37267011006674,0.5311757592712274,1.1384604778638536,0.01165616512298584,2.398177083333333,0.010847110409425416,3.109923700491587,1422,1422
20,64,0.75,2.2988252569750367,15.077826725403819,2.560022026431718,12.779001468428781,0.26119676945668147,0.5092671859784133,23.299932444984233,-0.0039276123046875,2.570572916666667,-0.5316849942008655,60.828307469685875,0.5568371117534181,1.1945937615406663,-0.0039276123046875,2.570572916666667,8.535180628920595e-05,3.734837520122528,1422,1422
21,64,0.75,2.2988252569750367,9.566813509544787,2.531020558002937,7.26798825256975,0.2321953010279003,0.5046876110608065,23.339550077328365,-0.03788350423177083,2.896875,-1.5151579995950064,69.71475995381674,0.5693773016144957,1.1803386831753029,-0.03788350423177083,2.896875,-0.03429754703538492,4.0484752535820006,1422,1422
22,64,0.75,2.2988252569750367,8.538362701908957,2.5931534508076357,6.23953744493392,0.294328193832599,0.48439144048677385,26.324805365668404,-0.026769510904947915,3.2861979166666666,-3.089118746916453,87.83096199035644,0.5794252165594517,1.4352059075936319,-0.026769510904947915,3.2861979166666666,-0.017226384795018628,5.74598343372345,1422,1422
23,64,0.75,2.2988252569750367,6.557911160058737,2.843612334801762,4.2590859030837,0.5447870778267254,0.552739310365186,19.209538713286193,0.0025995731353759765,3.62890625,-0.4972634183863799,74.50162506103516,0.5638038263709904,1.8234079739212488,0.0025995731353759765,3.62890625,0.002638657057347397,7.73741987546285,1422,1422
24,64,0.75,2.2988252569750367,8.431718061674008,3.1322503671071953,6.1328928046989715,0.8334251101321586,0.6781827196290221,19.659944494062334,-0.071795654296875,5.731770833333333,-3.300544532140096,122.6095698038737,0.6357020469992808,1.5700286162385793,-0.071795654296875,5.731770833333333,-0.06539199582766742,11.472631629308065,1422,1422
25,64,0.75,2.2988252569750367,10.94676945668135,5.590400146842878,8.647944199706313,3.2915748898678414,0.7257660873831576,20.51187850587311,-0.09202880859375,6.805729166666667,-2.262968236207962,143.91167271931965,0.6055858255941656,2.203990800806574,-0.09202880859375,6.805729166666667,-0.07097714802948758,17.110868072509767,1422,1422
