layer,d_new,percentile,ce_raw,ce_base,ce_full,dce_base,dce_full,base_mean_cos,base_mean_l2,base_orig_mean,base_orig_std,base_rec_mean,base_rec_std,full_mean_cos,full_mean_l2,full_orig_mean,full_orig_std,full_rec_mean,full_rec_std,n_tokens_base,n_tokens_full
0,128,0.75,2.2988252569750367,12.114537444933921,2.394181350954479,9.815712187958884,0.09535609397944222,0.374269985448459,19.98561055415458,-0.009067535400390625,1.1884114583333334,-0.4085173944632212,19.781236362457275,0.8715383506860747,0.37615527985971187,-0.009067535400390625,1.1884114583333334,-0.008772109039515879,1.1377657612164815,1422,1422
1,128,0.75,2.2988252569750367,18.867107195301028,2.346732745961821,16.568281938325992,0.04790748898678432,0.8092638960032188,34.61201195911349,0.0205322265625,1.1358072916666666,0.7238889207442601,33.169443957010905,0.9038670247449486,0.4803512998438753,0.0205322265625,1.1358072916666666,0.022699734568595885,1.3172968924045563,1422,1422
2,128,0.75,2.2988252569750367,17.770190895741557,2.346732745961821,15.471365638766521,0.04790748898678432,0.5350581308625083,28.811507255886845,0.004977782567342122,0.7938151041666667,-0.1357693376640479,21.79398956298828,0.8032428229073096,0.5107445804043326,0.004977782567342122,0.7938151041666667,0.0038565063975208127,0.6504065851370494,1422,1422
3,128,0.75,2.2988252569750367,13.356093979441997,2.357470631424376,11.057268722466961,0.05864537444933937,0.48479953563330713,31.356424452383308,0.0068837165832519535,0.9287109375,-0.4563232103983561,24.716896533966064,0.8015183101391156,0.5210871736711591,0.0068837165832519535,0.9287109375,0.006196921004448086,0.7993317107359569,1422,1422
4,128,0.75,2.2988252569750367,16.814977973568283,2.374632892804699,14.516152716593247,0.07580763582966243,0.5924600558944896,29.86572042430336,-0.0032151381174723307,1.05390625,-0.6834390918413799,28.924455579121908,0.7918652777262714,0.542203808635599,-0.0032151381174723307,1.05390625,-0.0036940209451131524,0.9053831090529759,1422,1422
5,128,0.75,2.2988252569750367,23.13509544787078,2.331038913362702,20.836270190895743,0.03221365638766516,0.6329236805187499,31.449137434174744,0.017314656575520834,1.0444661458333333,0.32795789688825605,30.27112642923991,0.7930280246815098,0.5612965639465805,0.017314656575520834,1.0444661458333333,0.017876604851335288,0.9707777549823126,1422,1422
6,128,0.75,2.2988252569750367,14.165198237885463,2.3370044052863435,11.866372980910427,0.038179148311306754,0.34699716480807746,24.062211027292932,0.013619232177734374,1.116015625,0.0206024944105593,22.983859221140545,0.7062282937823804,0.6306066630426506,0.013619232177734374,1.116015625,0.013675862193728487,0.9682368725538254,1422,1422
7,128,0.75,2.2988252569750367,15.654919236417033,2.3930800293685754,13.356093979441997,0.09425477239353874,0.5501640688014936,23.565857341353233,0.02166468302408854,1.3217447916666667,0.04039493615273386,27.104138628641763,0.6888639048349673,0.71044820236925,0.02166468302408854,1.3217447916666667,0.022689671139232814,1.3021081566810608,1422,1422
8,128,0.75,2.2988252569750367,12.104625550660794,2.347099853157122,9.805800293685756,0.04827459618208518,0.3132445911147256,20.82109016171655,0.015973695119222007,1.221484375,-0.3511592070261637,24.523049799601235,0.7551172587774306,0.5789847980907027,0.015973695119222007,1.221484375,0.014419120573438703,1.0713743378718694,1422,1422
9,128,0.75,2.2988252569750367,18.313509544787077,2.3186490455212923,16.01468428781204,0.01982378854625555,0.12716412305328917,14.90064683745179,0.019554583231608073,1.6911458333333333,-0.5706657628218333,16.713157097498577,0.6678372378423076,0.6446722284818668,0.019554583231608073,1.6911458333333333,0.019752852603172263,1.5773601551850638,1422,1422
