layer,d_new,percentile,ce_raw,ce_base,ce_full,dce_base,dce_full,base_mean_cos,base_mean_l2,base_orig_mean,base_orig_std,base_rec_mean,base_rec_std,full_mean_cos,full_mean_l2,full_orig_mean,full_orig_std,full_rec_mean,full_rec_std,n_tokens_base,n_tokens_full
13,128,0.5,2.2988252569750367,14.635829662261381,2.3368208516886932,12.337004405286343,0.037995594713656544,0.2970953197251225,20.631989652094457,-0.01226820945739746,1.709765625,-0.4697237948576609,35.605700906117754,0.5454019443898261,0.9223316832433773,-0.01226820945739746,1.709765625,-0.015468737470412938,1.7695457895596822,1422,1422
14,128,0.5,2.2988252569750367,13.334067547723935,2.341868575624082,11.035242290748897,0.043043318649045315,0.33368430157753987,17.9387864275153,-0.010183096428712209,1.7686197916666666,-0.4513360957304637,27.707347361246743,0.6767900335470165,0.6506906095604018,-0.010183096428712209,1.7686197916666666,-0.009536412366045018,1.5495725671450298,1422,1422
15,128,0.5,2.2988252569750367,13.248164464023494,2.352239353891336,10.949339207048457,0.0534140969162995,0.29421929786644574,17.192055564054122,0.016355037689208984,2.13359375,0.2715277055899302,31.59547996520996,0.6334762070249405,0.7058335148667819,0.016355037689208984,2.13359375,0.011610261427025155,1.9720771690209706,1422,1422
16,128,0.5,2.2988252569750367,11.379221732745961,2.3777533039647576,9.080396475770925,0.07892804698972089,0.3476697085778924,21.731227676241375,0.01305548350016276,2.212890625,0.21058429206411045,47.4545207341512,0.6289201010799274,0.7540137848270594,0.01305548350016276,2.212890625,0.015567055680245781,2.1346367160479227,1422,1422
17,128,0.5,2.2988252569750367,10.463289280469898,2.4045521292217327,8.164464023494862,0.10572687224669597,0.33038855755882424,20.06063546611287,-0.006059503555297852,2.31875,-0.3614221726854642,47.10160757700602,0.6148214695658194,0.7819106877269288,-0.006059503555297852,2.31875,-0.0037690464062810256,2.3179215749104816,1422,1422
18,128,0.5,2.2988252569750367,21.526431718061673,2.4352055800293684,19.227606461086637,0.13638032305433168,0.42676862315621894,25.53057138091569,-0.03404159545898437,2.3411458333333335,-0.5087157736221949,60.25422999064128,0.6413222224400517,0.7611036270479613,-0.03404159545898437,2.3411458333333335,-0.027088662753036865,2.315733395020167,1422,1422
19,128,0.5,2.2988252569750367,25.88546255506608,2.442088839941263,23.586637298091045,0.1432635829662261,0.4785628027050807,26.35017540954504,0.01165616512298584,2.398177083333333,0.4022218798597654,63.25281149546306,0.6563844912162813,0.7211202823998388,0.01165616512298584,2.398177083333333,0.018888808651051175,2.1943520565827686,1422,1422
20,128,0.5,2.2988252569750367,13.48898678414097,2.425660792951542,11.190161527165934,0.1268355359765052,0.49945384138244114,24.28491910566928,-0.0039276123046875,2.570572916666667,-0.12054361241559187,63.22297585805257,0.6526667082527686,0.802363044937284,-0.0039276123046875,2.570572916666667,-0.010012575976240138,2.6696733554204304,1422,1422
21,128,0.5,2.2988252569750367,9.970631424375918,2.3873898678414096,7.671806167400882,0.0885646108663729,0.4727607769302175,21.074379707690532,-0.03788350423177083,2.896875,-0.8336219092210134,63.13681252797445,0.7182851702855106,0.6883039598558858,-0.03788350423177083,2.896875,-0.038008557570477323,2.7966905792554217,1422,1422
22,128,0.5,2.2988252569750367,9.223384728340676,2.428872980910426,6.924559471365639,0.13004772393538921,0.49086850269601984,24.860788637743386,-0.026769510904947915,3.2861979166666666,-2.662786078453064,83.92407239278158,0.6884195895134648,0.8475680297604761,-0.026769510904947915,3.2861979166666666,-0.018167873739730566,3.927022361755371,1422,1422
23,128,0.5,2.2988252569750367,7.5998531571218795,2.515326725403818,5.301027900146843,0.21650146842878115,0.532067846815965,17.46747786552762,0.0025995731353759765,3.62890625,-0.0560252091071258,70.27459602355957,0.6679360675409374,0.9579360126275386,0.0025995731353759765,3.62890625,0.005468373412440997,4.740008493264516,1422,1422
24,128,0.5,2.2988252569750367,8.351321585903083,2.641152716593245,6.052496328928046,0.34232745961820843,0.669501032339705,20.824298477709377,-0.071795654296875,5.731770833333333,-2.996078372001648,128.2845698038737,0.7477181417194264,0.9429601489575435,-0.071795654296875,5.731770833333333,-0.05736228604800999,8.435399142901103,1422,1422
25,128,0.5,2.2988252569750367,13.522760646108663,3.6579478707782673,11.223935389133626,1.3591226138032306,0.7257190441448141,20.153484467883317,-0.09202880859375,6.805729166666667,-2.32890145778656,143.65639572143556,0.709816448463837,1.1997762926855504,-0.09202880859375,6.805729166666667,-0.0813404583527396,11.064639472961426,1422,1422
