layer,d_new,percentile,ce_raw,ce_base,ce_full,dce_base,dce_full,base_mean_cos,base_mean_l2,base_orig_mean,base_orig_std,base_rec_mean,base_rec_std,full_mean_cos,full_mean_l2,full_orig_mean,full_orig_std,full_rec_mean,full_rec_std,n_tokens_base,n_tokens_full
0,32,0.25,2.2988252569750367,12.975770925110131,2.414922907488987,10.676945668135094,0.11609765051395016,0.3570373023109597,18.923749835179326,-0.009067535400390625,1.1884114583333334,-0.40611779193083447,18.722855536142983,0.7662250952043278,0.559582110698716,-0.009067535400390625,1.1884114583333334,-0.008598694527366509,1.118668979406357,1422,1422
1,32,0.25,2.2988252569750367,18.67254038179148,2.3519640234948604,16.373715124816446,0.053138766519823744,0.8079175560115595,35.08914836985485,0.0205322265625,1.1358072916666666,0.639863892396291,33.60966192881266,0.8843498639081265,0.5190159533429581,0.0205322265625,1.1358072916666666,0.021435512385020655,1.2732303619384766,1422,1422
2,32,0.25,2.2988252569750367,22.523494860499266,2.3603157121879588,20.22466960352423,0.06149045521292207,0.5487891118737716,29.2427845028047,0.004977782567342122,0.7938151041666667,-0.11081152657667796,22.12637332280477,0.7166798715014666,0.6923729317097724,0.004977782567342122,0.7938151041666667,0.004292008896785168,0.7297211984793345,1422,1422
3,32,0.25,2.2988252569750367,12.8931718061674,2.35352422907489,10.594346549192363,0.054698972099853194,0.49444138148665934,32.928525514240505,0.0068837165832519535,0.9287109375,-0.5231587797403335,25.860681184132893,0.7391261035044653,0.65115270802408,0.0068837165832519535,0.9287109375,0.0052174061983047675,0.8385698368151983,1422,1422
4,32,0.25,2.2988252569750367,18.37151248164464,2.3872980910425845,16.072687224669604,0.0884728340675478,0.5948443811821703,30.97891237497665,-0.0032151381174723307,1.05390625,-0.38524130135774615,29.89430046081543,0.7487457774359466,0.6401623599807589,-0.0032151381174723307,1.05390625,-0.004466100949624282,0.914659532904625,1422,1422
5,32,0.25,2.2988252569750367,23.52202643171806,2.3347099853157123,21.223201174743025,0.035884728340675576,0.629555799454744,34.31138209518669,0.017314656575520834,1.0444661458333333,0.32597378293673196,32.938178062438965,0.7055262325517572,0.7058434573574576,0.017314656575520834,1.0444661458333333,0.019932702478642265,0.9958375106255214,1422,1422
6,32,0.25,2.2988252569750367,14.1071953010279,2.3401248164464024,11.808370044052865,0.041299559471365654,0.4336785448586723,25.0671451745657,0.013619232177734374,1.116015625,0.34273542861143746,23.44576333363851,0.648244644519146,0.7195120193116608,0.013619232177734374,1.116015625,0.014517071439574163,0.9377691706021627,1422,1422
7,32,0.25,2.2988252569750367,13.459618208516886,2.3840859030837005,11.16079295154185,0.0852606461086638,0.6205079304015083,25.289099005204214,0.02166468302408854,1.3217447916666667,0.2671367590626081,30.073486646016438,0.6895519104352648,0.708553552962892,0.02166468302408854,1.3217447916666667,0.021975734224542975,1.2685742835203806,1422,1422
8,32,0.25,2.2988252569750367,11.305800293685756,2.3619676945668133,9.00697503671072,0.06314243759177662,0.47160692255205244,22.56510489634153,0.015973695119222007,1.221484375,0.037691146828001364,24.65890556971232,0.7151589004634638,0.6576860018084991,0.015973695119222007,1.221484375,0.013448746217181905,1.043312359849612,1422,1422
9,32,0.25,2.2988252569750367,19.32819383259912,2.327459618208517,17.029368575624083,0.028634361233480288,0.38641231874876386,16.91544390328323,0.019554583231608073,1.6911458333333333,-0.36635967791080476,18.940885988871255,0.5750087169319936,0.7782771382821427,0.019554583231608073,1.6911458333333333,0.019281303494547805,1.5869481444358826,1422,1422
10,32,0.25,2.2988252569750367,23.121879588839942,2.3141519823788546,20.823054331864906,0.015326725403817854,0.20500000200526455,12.85914706244918,0.006299448013305664,1.4149739583333334,0.020356279995151758,14.995951064427693,0.5540675325568047,0.7600419668876337,0.006299448013305664,1.4149739583333334,0.0057471293873580485,1.2296311696370443,1422,1422
11,32,0.25,2.2988252569750367,15.524229074889869,2.327459618208517,13.225403817914831,0.028634361233480288,0.4277428024764135,34.410551948386406,0.014055887858072916,1.66484375,0.5776463210582733,41.614864095052084,0.6628775680450782,0.6961951785617404,0.014055887858072916,1.66484375,0.017166475035871067,1.5283995588620505,1422,1422
12,32,0.25,2.2988252569750367,12.713289280469898,2.33397577092511,10.414464023494862,0.0351505139500734,0.2299973802056829,16.90230253410071,0.0025921980539957683,1.2819010416666667,0.2876123279333115,26.07466697692871,0.5568368589157126,0.7654709561129327,0.0025921980539957683,1.2819010416666667,0.0052834423026069995,1.0346144477526347,1422,1422
13,32,0.25,2.2988252569750367,16.718061674008812,2.3204845814977975,14.419236417033776,0.02165932452276076,0.3339172611759685,24.634540434460433,-0.01226820945739746,1.709765625,0.019700770750447797,39.91621627807617,0.620302891094138,0.730412650879593,-0.01226820945739746,1.709765625,-0.01009276876717801,1.440413890282313,1422,1422
14,32,0.25,2.2988252569750367,15.145374449339206,2.345723201174743,12.846549192364169,0.04689794419970639,0.35817434767630535,19.112985452686853,-0.010183096428712209,1.7686197916666666,-0.2120982718964418,28.690066401163737,0.6168322221136294,0.738214285564825,-0.010183096428712209,1.7686197916666666,-0.009565943320437024,1.489683179060618,1422,1422
15,32,0.25,2.2988252569750367,14.019089574155654,2.3527900146842877,11.720264317180618,0.05396475770925102,0.29311839035291715,18.083510172182667,0.016355037689208984,2.13359375,0.35754201412200926,33.600530529022215,0.617170437478818,0.7122819661758788,0.016355037689208984,2.13359375,0.013125271225968996,1.807433259487152,1422,1422
16,32,0.25,2.2988252569750367,12.99265785609398,2.498531571218796,10.693832599118942,0.1997063142437594,0.35240892384793354,22.90749591982985,0.01305548350016276,2.212890625,-0.023862034210469573,52.699661827087404,0.4433961861914891,1.2016280767116199,0.01305548350016276,2.212890625,0.0180613181101459,2.6805314938227336,1422,1422
17,32,0.25,2.2988252569750367,10.428414096916299,2.4184104258443466,8.129588839941263,0.11958516886930992,0.35216515526992864,20.05638392967514,-0.006059503555297852,2.31875,-0.3941302731633186,45.40801734924317,0.5652899561049063,0.8354973383928989,-0.006059503555297852,2.31875,-0.005711423318037608,2.232842936118444,1422,1422
18,32,0.25,2.2988252569750367,21.256240822320116,2.3991372980910426,18.95741556534508,0.10031204111600589,0.44452870177149606,25.718736822930403,-0.03404159545898437,2.3411458333333335,-0.8088524490594864,60.63524500528971,0.6069192872939398,0.8200959488644713,-0.03404159545898437,2.3411458333333335,-0.03416408807194481,2.172246374686559,1422,1422
19,32,0.25,2.2988252569750367,25.654919236417033,2.4312591776798826,23.356093979441997,0.13243392070484594,0.4994472313866166,27.568186742511646,0.01165616512298584,2.398177083333333,0.7441499580939611,65.63644701639811,0.6268286520586402,0.7926456193883711,0.01165616512298584,2.398177083333333,0.01596163132150347,2.134662441412608,1422,1422
