layer,d_new,percentile,ce_raw,ce_base,ce_full,dce_base,dce_full,base_mean_cos,base_mean_l2,base_orig_mean,base_orig_std,base_rec_mean,base_rec_std,full_mean_cos,full_mean_l2,full_orig_mean,full_orig_std,full_rec_mean,full_rec_std,n_tokens_base,n_tokens_full
10,64,0.25,2.2988252569750367,23.121879588839942,2.315345080763583,20.823054331864906,0.01651982378854644,0.20500000200526455,12.85914706244918,0.006299448013305664,1.4149739583333334,0.020356279995151758,14.995951064427693,0.6017040552469245,0.7061149111612269,0.006299448013305664,1.4149739583333334,0.0073877618822734805,1.2326313465833665,1422,1422
11,64,0.25,2.2988252569750367,15.524229074889869,2.3205763582966226,13.225403817914831,0.021751101321585864,0.4277428024764135,34.410551948386406,0.014055887858072916,1.66484375,0.5776463210582733,41.614864095052084,0.6926041987374865,0.6565038185414718,0.014055887858072916,1.66484375,0.016008438250476806,1.5558139443397523,1422,1422
12,64,0.25,2.2988252569750367,12.713289280469898,2.3273678414096914,10.414464023494862,0.02854258443465474,0.2299973802056829,16.90230253410071,0.0025921980539957683,1.2819010416666667,0.2876123279333115,26.07466697692871,0.603462108579869,0.7146825924536683,0.0025921980539957683,1.2819010416666667,0.003680928979838427,1.0388049006462097,1422,1422
13,64,0.25,2.2988252569750367,16.718061674008812,2.313509544787078,14.419236417033776,0.01468428781204123,0.3339172611759685,24.634540434460433,-0.01226820945739746,1.709765625,0.019700770750447797,39.91621627807617,0.6609010143119072,0.6819240577445587,-0.01226820945739746,1.709765625,-0.0130866148310209,1.4679749111334484,1422,1422
14,64,0.25,2.2988252569750367,15.145374449339206,2.336178414096916,12.846549192364169,0.03735315712187948,0.35817434767630535,19.112985452686853,-0.010183096428712209,1.7686197916666666,-0.2120982718964418,28.690066401163737,0.659315558593149,0.6757978645222767,-0.010183096428712209,1.7686197916666666,-0.010276407051120866,1.4824645658334097,1422,1422
15,64,0.25,2.2988252569750367,14.019089574155654,2.350220264317181,11.720264317180618,0.05139500734214408,0.29311839035291715,18.083510172182667,0.016355037689208984,2.13359375,0.35754201412200926,33.600530529022215,0.6497737838246148,0.6672583659154621,0.016355037689208984,2.13359375,0.01338961383056206,1.8194996853669485,1422,1422
16,64,0.25,2.2988252569750367,12.99265785609398,2.459342878120411,10.693832599118942,0.16051762114537427,0.35240892384793354,22.90749591982985,0.01305548350016276,2.212890625,-0.023862034210469573,52.699661827087404,0.4925632991535922,1.0674112865861123,0.01305548350016276,2.212890625,0.015551140374009264,2.521509889761607,1422,1422
17,64,0.25,2.2988252569750367,10.428414096916299,2.4067547723935387,8.129588839941263,0.10792951541850204,0.35216515526992864,20.05638392967514,-0.006059503555297852,2.31875,-0.3941302731633186,45.40801734924317,0.5998056669275469,0.7966725883269277,-0.006059503555297852,2.31875,-0.004154730120596166,2.310503258307775,1422,1422
18,64,0.25,2.2988252569750367,21.256240822320116,2.428964757709251,18.95741556534508,0.13013950073421432,0.44452870177149606,25.718736822930403,-0.03404159545898437,2.3411458333333335,-0.8088524490594864,60.63524500528971,0.6046563184043359,0.8252992837908566,-0.03404159545898437,2.3411458333333335,-0.03530828331131488,2.3336794753869374,1422,1422
19,64,0.25,2.2988252569750367,25.654919236417033,2.4424559471365637,23.356093979441997,0.14363069016152696,0.4994472313866166,27.568186742511646,0.01165616512298584,2.398177083333333,0.7441499580939611,65.63644701639811,0.6121251891601606,0.8202377344820905,0.01165616512298584,2.398177083333333,0.016289295659710965,2.354254251718521,1422,1422
20,64,0.25,2.2988252569750367,19.034508076358296,2.4155653450807635,16.73568281938326,0.11674008810572678,0.5182304087235119,29.617001754825125,-0.0039276123046875,2.570572916666667,-0.7532794117927551,76.65192286173503,0.6358128744170971,0.8107270329310421,-0.0039276123046875,2.570572916666667,-0.008160206303970578,2.531412096818288,1422,1422
21,64,0.25,2.2988252569750367,11.320117474302496,2.4035425844346547,9.02129221732746,0.10471732745961804,0.5093148022932007,29.168127304055687,-0.03788350423177083,2.896875,-1.0582997461160024,84.86553090413412,0.6870837124423471,0.698980790485645,-0.03788350423177083,2.896875,-0.044234760974844294,2.6552671631177267,1422,1422
22,64,0.25,2.2988252569750367,11.287812041116005,2.42667033773862,8.98898678414097,0.12784508076358314,0.487474437504378,29.35286052719953,-0.026769510904947915,3.2861979166666666,-2.3449365297953286,105.10586624145508,0.6312083466981869,0.8541035618627792,-0.026769510904947915,3.2861979166666666,-0.04043796765618026,3.50660400390625,1422,1422
23,64,0.25,2.2988252569750367,8.651982378854626,2.42859765051395,6.3531571218795895,0.12977239353891346,0.4782331201094615,24.273145930508857,0.0025995731353759765,3.62890625,0.39125458151102066,106.18436635335287,0.6289486579921846,0.9117797048115361,0.0025995731353759765,3.62890625,0.010854545868157098,4.334020109971364,1422,1422
24,64,0.25,2.2988252569750367,22.53157121879589,2.6423458149779737,20.232745961820854,0.343520558002937,0.6267974839431827,22.286652813145547,-0.071795654296875,5.731770833333333,-3.499804166952769,145.77032292683919,0.7202610795172626,0.9391305543870028,-0.071795654296875,5.731770833333333,-0.06771694179624319,8.01753691037496,1422,1422
25,64,0.25,2.2988252569750367,11.974302496328928,3.381057268722467,9.675477239353892,1.0822320117474304,0.6645369717508094,26.849911953997175,-0.09202880859375,6.805729166666667,-2.7487307767073315,199.49175389607748,0.6898010508085269,1.1366732787817675,-0.09202880859375,6.805729166666667,-0.09891552849791575,10.314721067746481,1422,1422
