layer,d_new,percentile,ce_raw,ce_base,ce_full,dce_base,dce_full,base_mean_cos,base_mean_l2,base_orig_mean,base_orig_std,base_rec_mean,base_rec_std,full_mean_cos,full_mean_l2,full_orig_mean,full_orig_std,full_rec_mean,full_rec_std,n_tokens_base,n_tokens_full
0,128,0.25,2.2988252569750367,12.975770925110131,2.3938142437591776,10.676945668135094,0.09498898678414092,0.3570373023109597,18.923749835179326,-0.009067535400390625,1.1884114583333334,-0.40611779193083447,18.722855536142983,0.8672765947763091,0.3783711944451312,-0.009067535400390625,1.1884114583333334,-0.00877692416543141,1.1345262974500656,1422,1422
1,128,0.25,2.2988252569750367,18.67254038179148,2.3530653450807635,16.373715124816446,0.05424008810572678,0.8079175560115595,35.08914836985485,0.0205322265625,1.1358072916666666,0.639863892396291,33.60966192881266,0.9061385703321583,0.46857690006368774,0.0205322265625,1.1358072916666666,0.022184722032397984,1.3040911038716634,1422,1422
2,128,0.25,2.2988252569750367,22.523494860499266,2.3520558002936856,20.22466960352423,0.05323054331864885,0.5487891118737716,29.2427845028047,0.004977782567342122,0.7938151041666667,-0.11081152657667796,22.12637332280477,0.7942721337373414,0.5206892782122777,0.004977782567342122,0.7938151041666667,0.003953477502849031,0.6528053204218547,1422,1422
3,128,0.25,2.2988252569750367,12.8931718061674,2.352147577092511,10.594346549192363,0.0533223201174744,0.49444138148665934,32.928525514240505,0.0068837165832519535,0.9287109375,-0.5231587797403335,25.860681184132893,0.7881387490595778,0.5776517840545053,0.0068837165832519535,0.9287109375,0.004397016117278932,0.8776545792818069,1422,1422
4,128,0.25,2.2988252569750367,18.37151248164464,2.384269456681351,16.072687224669604,0.08544419970631445,0.5948443811821703,30.97891237497665,-0.0032151381174723307,1.05390625,-0.38524130135774615,29.89430046081543,0.7930377606098159,0.5785750591637548,-0.0032151381174723307,1.05390625,-0.0039702276468536486,0.9560015439987183,1422,1422
5,128,0.25,2.2988252569750367,23.52202643171806,2.331681350954479,21.223201174743025,0.032856093979442225,0.629555799454744,34.31138209518669,0.017314656575520834,1.0444661458333333,0.32597378293673196,32.938178062438965,0.7619357236494663,0.6224957964423672,0.017314656575520834,1.0444661458333333,0.018063623535757262,1.0129764695962271,1422,1422
6,128,0.25,2.2988252569750367,14.1071953010279,2.3381057268722465,11.808370044052865,0.03928046989720979,0.4336785448586723,25.0671451745657,0.013619232177734374,1.116015625,0.34273542861143746,23.44576333363851,0.7337485583690316,0.6023348424002088,0.013619232177734374,1.116015625,0.013850060322632392,0.9618720908959707,1422,1422
7,128,0.25,2.2988252569750367,13.459618208516886,2.3661894273127753,11.16079295154185,0.06736417033773856,0.6205079304015083,25.289099005204214,0.02166468302408854,1.3217447916666667,0.2671367590626081,30.073486646016438,0.7436654812508326,0.6028154660880817,0.02166468302408854,1.3217447916666667,0.021966555574908852,1.2373542090257008,1422,1422
8,128,0.25,2.2988252569750367,11.305800293685756,2.341776798825257,9.00697503671072,0.04295154185022021,0.47160692255205244,22.56510489634153,0.015973695119222007,1.221484375,0.037691146828001364,24.65890556971232,0.7731115157426494,0.5572810421177774,0.015973695119222007,1.221484375,0.014629952004179358,1.0524272561073302,1422,1422
9,128,0.25,2.2988252569750367,19.32819383259912,2.321127019089574,17.029368575624083,0.022301762114537382,0.38641231874876386,16.91544390328323,0.019554583231608073,1.6911458333333333,-0.36635967791080476,18.940885988871255,0.6587754436015412,0.6530748533632518,0.019554583231608073,1.6911458333333333,0.01926494378130883,1.5814175446828207,1422,1422
10,128,0.25,2.2988252569750367,23.121879588839942,2.3120411160058736,20.823054331864906,0.013215859030836885,0.20500000200526455,12.85914706244918,0.006299448013305664,1.4149739583333334,0.020356279995151758,14.995951064427693,0.6454090548970025,0.6535708750015238,0.006299448013305664,1.4149739583333334,0.007255098057309321,1.2462038815021514,1422,1422
11,128,0.25,2.2988252569750367,15.524229074889869,2.3250734214390603,13.225403817914831,0.02624816446402356,0.4277428024764135,34.410551948386406,0.014055887858072916,1.66484375,0.5776463210582733,41.614864095052084,0.6994267710485874,0.6407265083028629,0.014055887858072916,1.66484375,0.011745258920806615,1.5764060338338217,1422,1422
12,128,0.25,2.2988252569750367,12.713289280469898,2.32681718061674,10.414464023494862,0.02799192364170322,0.2299973802056829,16.90230253410071,0.0025921980539957683,1.2819010416666667,0.2876123279333115,26.07466697692871,0.6403148744344376,0.6660996043397069,0.0025921980539957683,1.2819010416666667,0.002759263736758536,1.065609003106753,1422,1422
13,128,0.25,2.2988252569750367,16.718061674008812,2.3125,14.419236417033776,0.013674743024963298,0.3339172611759685,24.634540434460433,-0.01226820945739746,1.709765625,0.019700770750447797,39.91621627807617,0.6782539055149599,0.6563223736195625,-0.01226820945739746,1.709765625,-0.011898277828489274,1.5087932129700978,1422,1422
14,128,0.25,2.2988252569750367,15.145374449339206,2.3463656387665197,12.846549192364169,0.04754038179148301,0.35817434767630535,19.112985452686853,-0.010183096428712209,1.7686197916666666,-0.2120982718964418,28.690066401163737,0.6724542253631077,0.6655256848798019,-0.010183096428712209,1.7686197916666666,-0.00846455979287081,1.581502511103948,1422,1422
15,128,0.25,2.2988252569750367,14.019089574155654,2.3484765051395007,11.720264317180618,0.04965124816446398,0.29311839035291715,18.083510172182667,0.016355037689208984,2.13359375,0.35754201412200926,33.600530529022215,0.6718482324007359,0.6369809665089754,0.016355037689208984,2.13359375,0.012502553211137031,1.8785528600215913,1422,1422
16,128,0.25,2.2988252569750367,12.99265785609398,2.4770558002936856,10.693832599118942,0.17823054331864885,0.35240892384793354,22.90749591982985,0.01305548350016276,2.212890625,-0.023862034210469573,52.699661827087404,0.5091112758204571,1.082569716516594,0.01305548350016276,2.212890625,0.013790932137999335,2.654453174273173,1422,1422
17,128,0.25,2.2988252569750367,10.428414096916299,2.412444933920705,8.129588839941263,0.11361967694566832,0.35216515526992864,20.05638392967514,-0.006059503555297852,2.31875,-0.3941302731633186,45.40801734924317,0.6052740953139615,0.8025143991542768,-0.006059503555297852,2.31875,-0.006211602175608277,2.4357089440027875,1422,1422
18,128,0.25,2.2988252569750367,21.256240822320116,2.430708516886931,18.95741556534508,0.13188325991189442,0.44452870177149606,25.718736822930403,-0.03404159545898437,2.3411458333333335,-0.8088524490594864,60.63524500528971,0.6305249548830228,0.7855372787695561,-0.03404159545898437,2.3411458333333335,-0.03228101947564331,2.3929394662380217,1422,1422
19,128,0.25,2.2988252569750367,25.654919236417033,2.455671806167401,23.356093979441997,0.1568465491923643,0.4994472313866166,27.568186742511646,0.01165616512298584,2.398177083333333,0.7441499580939611,65.63644701639811,0.6086925839908348,0.855436384091062,0.01165616512298584,2.398177083333333,0.016922925060013465,2.561709157625834,1422,1422
20,128,0.25,2.2988252569750367,19.034508076358296,2.415748898678414,16.73568281938326,0.11692364170337743,0.5182304087235119,29.617001754825125,-0.0039276123046875,2.570572916666667,-0.7532794117927551,76.65192286173503,0.6558024272972354,0.7792794794975957,-0.0039276123046875,2.570572916666667,-0.011411216011280582,2.5728533963362374,1422,1422
21,128,0.25,2.2988252569750367,11.320117474302496,2.4057452276064613,9.02129221732746,0.10691997063142455,0.5093148022932007,29.168127304055687,-0.03788350423177083,2.896875,-1.0582997461160024,84.86553090413412,0.6870272243408546,0.6964288073082345,-0.03788350423177083,2.896875,-0.03747177654877305,2.77291978597641,1422,1422
22,128,0.25,2.2988252569750367,11.287812041116005,2.424651248164464,8.98898678414097,0.12582599118942728,0.487474437504378,29.35286052719953,-0.026769510904947915,3.2861979166666666,-2.3449365297953286,105.10586624145508,0.6346079816965782,0.8591461188347196,-0.026769510904947915,3.2861979166666666,-0.03796172640286386,3.6467002669970197,1422,1422
23,128,0.25,2.2988252569750367,8.651982378854626,2.4218979441997064,6.3531571218795895,0.12307268722466969,0.4782331201094615,24.273145930508857,0.0025995731353759765,3.62890625,0.39125458151102066,106.18436635335287,0.6461376909129898,0.886533443434832,0.0025995731353759765,3.62890625,0.007327385778626194,4.385641543070475,1422,1422
24,128,0.25,2.2988252569750367,22.53157121879589,2.602147577092511,20.232745961820854,0.3033223201174744,0.6267974839431827,22.286652813145547,-0.071795654296875,5.731770833333333,-3.499804166952769,145.77032292683919,0.7401389049578316,0.859141434295268,-0.071795654296875,5.731770833333333,-0.07112584213415782,7.6359467585881555,1422,1422
25,128,0.25,2.2988252569750367,11.974302496328928,3.143263582966226,9.675477239353892,0.8444383259911894,0.6645369717508094,26.849911953997175,-0.09202880859375,6.805729166666667,-2.7487307767073315,199.49175389607748,0.7034170255379335,1.0506365087967884,-0.09202880859375,6.805729166666667,-0.0937840446519355,9.78225847085317,1422,1422
